first second position
Capana01g002756 Solyc01g079090.2.1 175180430
Capana01g002757 Solyc01g079100.2.1 175241469.5
Capana01g002758 Solyc01g079110.2.1 175247347
Capana01g002759 Solyc01g057210.2.1 175351717
Capana01g002760 Solyc08g029220.1.1 175398997.5
Capana01g002763 Solyc04g050520.2.1 175482466
Capana01g002764 Solyc01g068630.2.1 175644471.5
Capana01g002765 Solyc01g068620.2.1 175654346.5
Capana01g002766 Solyc01g068610.2.1 175691708
Capana01g002767 Solyc01g068580.2.1 175856922.5
Capana01g002768 Solyc01g068640.2.1 175904543.5
Capana01g002769 Solyc01g068560.2.1 175946226
Capana01g002770 Solyc01g106530.1.1 176012518.5
Capana01g002771 Solyc09g056430.2.1 176090705
Capana01g002772 Solyc01g068540.2.1 176244530.5
Capana01g002773 Solyc01g068550.2.1 176269075.5
Capana01g002774 Solyc01g068530.2.1 176331724
Capana01g002775 Solyc01g068510.1.1 176333832.5
Capana01g002777 Solyc01g068500.2.1 176344416.5
Capana01g002778 Solyc01g057840.2.1 176448092
Capana01g002779 Solyc01g057850.2.1 176460698.5
Capana01g002780 Solyc09g072730.1.1 176510480.5
Capana01g002782 Solyc01g068490.2.1 176840903
Capana01g002783 Solyc01g068480.2.1 176859412.5
Capana01g002784 Solyc03g005540.1.1 177035868.5
Capana01g002785 Solyc01g068420.2.1 177184535
Capana01g002786 Solyc12g038350.1.1 177233617
Capana01g002787 Solyc01g068470.2.1 177260035.5
Capana01g002789 Solyc01g068470.2.1 177268596.5
Capana01g002790 Solyc01g068460.2.1 177275740.5
Capana01g002792 Solyc01g068450.2.1 177286036.5
Capana01g002794 Solyc01g079310.2.1 177419658
Capana01g002796 Solyc01g079300.2.1 177501221.5
Capana01g002797 Solyc01g079290.1.1 177681577.5
Capana01g002798 Solyc10g080040.1.1 177959164.5
Capana01g002800 Solyc10g081200.1.1 178182612
Capana01g002802 Solyc01g079250.2.1 178579452.5
Capana01g002803 Solyc01g079260.2.1 178652529
Capana01g002804 Solyc04g080900.2.1 179018019
Capana01g002805 Solyc07g017410.2.1 179031740.5
Capana01g002806 Solyc01g079240.2.1 179038460
Capana01g002807 Solyc01g079230.2.1 179059310
Capana01g002808 Solyc01g079230.2.1 179064502
Capana01g002809 Solyc01g079200.2.1 179170825
Capana01g002810 Solyc01g079210.2.1 179218332
Capana01g002811 Solyc01g079220.2.1 179223873.5
Capana01g002812 Solyc01g079220.2.1 179246810
Capana01g002813 Solyc07g065550.2.1 179334549
Capana01g002814 Solyc01g079180.2.1 179341472.5
Capana01g002816 Solyc07g043150.1.1 179551351.5
Capana01g002817 Solyc03g122220.1.1 179560229.5
Capana01g002818 Solyc10g044660.1.1 179632628
Capana01g002819 Solyc01g100870.2.1 179776997.5
Capana01g002820 Solyc01g079170.2.1 179781038
Capana01g002821 Solyc01g079150.2.1 179847477
Capana01g002822 Solyc01g079160.2.1 180028920
Capana01g002823 Solyc01g100860.2.1 180077007.5
Capana01g002824 Solyc01g079170.2.1 180083968
Capana01g002825 Solyc03g094150.1.1 180183003
Capana01g002826 Solyc01g079130.1.1 180450900.5
Capana01g002828 Solyc01g068030.2.1 180506916.5
Capana01g002829 Solyc01g068070.2.1 180598411.5
Capana01g002831 Solyc01g068080.2.1 180664965.5
Capana01g002832 Solyc01g068100.2.1 180682088.5
Capana01g002835 Solyc08g022170.1.1 180926157
Capana01g002836 Solyc02g011990.1.1 180975258
Capana01g002837 Solyc02g012000.1.1 180985030.5
Capana01g002838 Solyc04g071300.1.1 180985926.5
Capana01g002840 Solyc01g017470.1.1 180995348
Capana01g002842 Solyc00g230080.1.1 181007563.5
Capana01g002844 Solyc01g011480.1.1 181008916.5
Capana01g002845 Solyc09g015340.1.1 181013939.5
Capana01g002846 Solyc01g007290.1.1 181023957
Capana01g002847 Solyc01g007300.1.1 181024718
Capana01g002848 Solyc01g068120.2.1 181170548
Capana01g002849 Solyc01g068120.2.1 181180243.5
Capana01g002850 Solyc07g063080.2.1 181226530.5
Capana01g002851 Solyc03g005540.1.1 181229598.5
Capana01g002853 Solyc01g068130.2.1 181422733
Capana01g002854 Solyc01g068130.2.1 181421244.5
Capana01g002855 Solyc01g068140.2.1 181450623
Capana01g002856 Solyc01g068150.2.1 181458252.5
Capana01g002857 Solyc01g068160.2.1 181478459.5
Capana01g002858 Solyc01g080850.2.1 181547396.5
Capana01g002859 Solyc01g080840.2.1 181561493
Capana01g002860 Solyc01g080840.2.1 181568861.5
Capana01g002862 Solyc01g080830.2.1 181574076.5
Capana01g002863 Solyc01g073980.1.1 181638302
Capana01g002864 Solyc01g079110.2.1 181642840
Capana01g002865 Solyc01g079320.2.1 181665822
Capana01g002866 Solyc01g079330.2.1 181672624.5
Capana01g002867 Solyc03g114900.2.1 181708236.5
Capana01g002868 Solyc01g079340.2.1 181715459
Capana01g002869 Solyc01g079340.2.1 181718954.5
Capana01g002870 Solyc01g079350.2.1 181765957.5
Capana01g002871 Solyc07g016150.2.1 181781880
Capana01g002873 Solyc08g048420.2.1 181789880.5
Capana01g002874 Solyc01g079410.2.1 181989400.5
Capana01g002876 Solyc01g079450.2.1 182014826.5
Capana01g002877 Solyc01g079430.2.1 182016966.5
Capana01g002878 Solyc01g079450.2.1 182045973
Capana01g002880 Solyc01g079370.2.1 182082687
Capana01g002881 Solyc01g079370.2.1 182085751.5
Capana01g002882 Solyc01g079380.1.1 182089609
Capana01g002883 Solyc07g020860.2.1 182093682
Capana01g002884 Solyc01g079390.2.1 182175235
Capana01g002885 Solyc01g079400.2.1 182184204.5
Capana01g002888 Solyc10g079200.1.1 183157382
Capana01g002889 Solyc05g051920.2.1 183159046.5
Capana01g002890 Solyc01g079460.2.1 183172745
Capana01g002891 Solyc01g079470.2.1 183176089.5
Capana01g002893 Solyc05g014390.2.1 183407019.5
Capana01g002897 Solyc01g079480.2.1 183557289
Capana01g002898 Solyc12g041970.1.1 183570608.5
Capana01g002899 Solyc01g079490.2.1 183590424.5
Capana01g002900 Solyc01g079490.2.1 183608690
Capana01g002901 Solyc01g079720.2.1 183676605.5
Capana01g002902 Solyc01g079710.2.1 183907015.5
Capana01g002903 Solyc01g079690.2.1 184014572
Capana01g002904 Solyc01g079680.2.1 184024407.5
Capana01g002905 Solyc01g079670.2.1 184199804.5
Capana01g002906 Solyc01g079660.2.1 184222452
Capana01g002908 Solyc01g079650.2.1 184230492
Capana01g002910 Solyc01g079640.2.1 184369476.5
Capana01g002911 Solyc01g079630.2.1 184438238
Capana01g002912 Solyc01g079620.2.1 184522377.5
Capana01g002913 Solyc03g063480.2.1 184761913
Capana01g002915 Solyc01g079600.2.1 184975006.5
Capana01g002916 Solyc01g079590.2.1 184988236
Capana01g002918 Solyc12g099360.1.1 185012862
Capana01g002919 Solyc06g009680.2.1 185075712.5
Capana01g002920 Solyc06g009680.2.1 185094863
Capana01g002921 Solyc07g063870.2.1 185121041
Capana01g002922 Solyc07g021760.1.1 185129109.5
Capana01g002924 Solyc01g079580.2.1 185149617
Capana01g002925 Solyc11g012970.1.1 185304918
Capana01g002926 Solyc01g079570.2.1 185361336.5
Capana01g002927 Solyc01g079550.2.1 185774967.5
Capana01g002928 Solyc01g079540.2.1 185779918
Capana01g002929 Solyc01g079720.2.1 185797183
Capana01g002930 Solyc01g079760.2.1 186678422.5
Capana01g002931 Solyc07g041030.1.1 186676605.5
Capana01g002932 Solyc01g079770.2.1 186693753
Capana01g002933 Solyc01g079780.2.1 186696056
Capana01g002934 Solyc01g079790.2.1 186728217
Capana01g002935 Solyc01g079800.2.1 186739845.5
Capana01g002936 Solyc01g079750.2.1 187214777
Capana01g002937 Solyc01g079740.2.1 187417654.5
Capana01g002938 Solyc11g042690.1.1 188094658
Capana01g002939 Solyc01g079820.2.1 188322740
Capana01g002941 Solyc10g078360.1.1 188394674.5
Capana01g002944 Solyc01g079830.2.1 188526875.5
Capana01g002945 Solyc04g011650.2.1 188583650
Capana01g002946 Solyc01g080020.2.1 188831160
Capana01g002947 Solyc07g063870.2.1 188854241.5
Capana01g002948 Solyc01g080010.2.1 188881435.5
Capana01g002949 Solyc02g067930.2.1 188925979
Capana01g002950 Solyc01g080010.2.1 189181591.5
Capana01g002951 Solyc01g080000.1.1 189383243.5
Capana01g002952 Solyc01g079990.1.1 189520181
Capana01g002953 Solyc11g011090.1.1 189668392
Capana01g002954 Solyc11g011350.1.1 189669215
Capana01g002955 Solyc02g076710.2.1 189694449.5
Capana01g002957 Solyc01g079960.2.1 189704383
Capana01g002958 Solyc10g051270.1.1 189760437
Capana01g002959 Solyc01g079960.2.1 189794750
Capana01g002960 Solyc01g079940.2.1 190177682.5
Capana01g002961 Solyc01g079940.2.1 190761652.5
Capana01g002962 Solyc07g063870.2.1 190972915
Capana01g002963 Solyc01g079940.2.1 191160624.5
Capana01g002964 Solyc01g079940.2.1 191206492
Capana01g002965 Solyc09g092140.2.1 191564748
Capana01g002966 Solyc01g079880.2.1 191596319
Capana01g002969 Solyc01g079840.2.1 191899641.5
Capana01g002970 Solyc01g079850.2.1 192033643
Capana01g002971 Solyc01g079860.2.1 192209374.5
Capana01g002972 Solyc01g079860.2.1 192236924
Capana01g002973 Solyc01g079870.2.1 192375164
Capana01g002974 Solyc01g079890.2.1 192441566.5
Capana01g002976 Solyc08g066100.2.1 192515386
Capana01g002977 Solyc01g059760.1.1 192556504
Capana01g002978 Solyc01g080040.2.1 192876569.5
Capana01g002979 Solyc01g080050.2.1 192913741
Capana01g002982 Solyc09g074220.1.1 193203965
Capana01g002983 Solyc03g063960.1.1 193357828.5
Capana01g002984 Solyc11g008240.1.1 193360425.5
Capana01g002985 Solyc05g010300.2.1 193537696
Capana01g002986 Solyc01g080070.2.1 193543159
Capana01g002987 Solyc01g080080.2.1 193611567
Capana01g002988 Solyc01g080090.2.1 193627831
Capana01g002993 Solyc01g080100.2.1 193794280.5
Capana01g002994 Solyc01g080110.2.1 193808301
Capana01g002996 Solyc01g080140.2.1 194093234.5
Capana01g002997 Solyc01g080130.2.1 194188289
Capana01g002998 Solyc01g080130.2.1 194299663
Capana01g002999 Solyc11g007690.1.1 194305382.5
Capana01g003000 Solyc00g244300.1.1 194312955.5
Capana01g003001 Solyc01g080130.2.1 194380233
Capana01g003002 Solyc06g049060.2.1 194494245
Capana01g003003 Solyc01g080240.2.1 194780076.5
Capana01g003005 Solyc12g036730.1.1 194853995.5
Capana01g003006 Solyc01g080250.2.1 194931449
Capana01g003010 Solyc09g059930.1.1 195331722
Capana01g003013 Solyc06g073760.2.1 196087735
Capana01g003014 Solyc12g099550.1.1 196329434.5
Capana01g003016 Solyc01g080190.2.1 196612327.5
Capana01g003017 Solyc01g080200.2.1 196627615.5
Capana01g003018 Solyc01g080210.2.1 196657304.5
Capana01g003019 Solyc01g080150.2.1 196760261
Capana01g003020 Solyc12g040440.1.1 196859945.5
Capana01g003021 Solyc01g080160.2.1 197091503
Capana01g003022 Solyc01g080160.2.1 197100433.5
Capana01g003023 Solyc01g080160.2.1 197117606.5
Capana01g003026 Solyc01g080170.2.1 197546284.5
Capana01g003028 Solyc01g080180.2.1 198325113.5
Capana01g003030 Solyc01g080230.2.1 198437009.5
Capana01g003032 Solyc09g018850.2.1 199315842.5
Capana01g003033 Solyc09g018850.2.1 199327894.5
Capana01g003035 Solyc09g018890.2.1 199483918.5
Capana01g003036 Solyc09g018670.2.1 199870783.5
Capana01g003039 Solyc09g018750.2.1 200566662
Capana01g003040 Solyc09g018730.2.1 200771087
Capana01g003042 Solyc11g008520.1.1 200774800.5
Capana01g003044 Solyc09g018790.2.1 201248920
Capana01g003045 Solyc09g018790.2.1 201265011.5
Capana01g003046 Solyc09g018830.2.1 201653850
Capana01g003047 Solyc09g018840.2.1 201672509
Capana01g003048 Solyc12g036870.1.1 202253457
Capana01g003049 Solyc01g080280.2.1 202630233.5
Capana01g003050 Solyc01g080290.2.1 202633467.5
Capana01g003051 Solyc01g080300.2.1 202699559.5
Capana01g003052 Solyc01g080310.2.1 202748955
Capana01g003053 Solyc07g053180.2.1 202760641
Capana01g003055 Solyc01g080320.1.1 202768201.5
Capana01g003056 Solyc01g080330.2.1 202997926
Capana01g003057 Solyc01g080340.2.1 203001337
Capana01g003059 Solyc01g080350.2.1 203062354.5
Capana01g003061 Solyc04g082430.2.1 203102496
Capana01g003062 Solyc01g080360.2.1 203116710
Capana01g003063 Solyc01g080370.2.1 203132002.5
Capana01g003064 Solyc01g080470.2.1 203223371
Capana01g003065 Solyc01g080480.2.1 203228167
Capana01g003066 Solyc01g080490.2.1 203232635
Capana01g003067 Solyc01g080460.2.1 203263400
Capana01g003068 Solyc01g080640.2.1 203444259
Capana01g003069 Solyc01g034220.1.1 203468027.5
Capana01g003070 Solyc04g082430.2.1 203597327.5
Capana01g003073 Solyc01g080670.2.1 204028970
Capana01g003074 Solyc01g080650.2.1 204119791
Capana01g003075 Solyc01g080640.2.1 204156623.5
Capana01g003076 Solyc01g080570.2.1 204288069
Capana01g003077 Solyc01g080540.2.1 204595920
Capana01g003079 Solyc02g022880.1.1 204764673
Capana01g003080 Solyc12g096220.1.1 204765932
Capana01g003081 Solyc01g080570.2.1 204836037.5
Capana01g003082 Solyc01g080560.1.1 204854088
Capana01g003083 Solyc01g080570.2.1 204896293.5
Capana01g003084 Solyc01g080600.2.1 204948393
Capana01g003085 Solyc01g080700.2.1 204953663.5
Capana01g003086 Solyc01g080690.2.1 204995036.5
Capana01g003087 Solyc01g080680.2.1 205036218
Capana01g003088 Solyc01g080720.2.1 205183906
Capana01g003089 Solyc01g080620.2.1 205274818.5
Capana01g003090 Solyc01g080770.2.1 205381865
Capana01g003091 Solyc04g010330.2.1 205697399.5
Capana01g003093 Solyc01g080780.2.1 205914314.5
Capana01g003094 Solyc01g060300.1.1 205938740
Capana01g003095 Solyc01g101210.2.1 205943295.5
Capana01g003096 Solyc01g080810.2.1 206037450
Capana01g003097 Solyc01g080760.2.1 206073307
Capana01g003098 Solyc01g067930.2.1 206171960.5
Capana01g003099 Solyc01g067930.2.1 206181936.5
Capana01g003101 Solyc07g021760.1.1 206500559.5
Capana01g003102 Solyc01g067640.2.1 206543062
Capana01g003103 Solyc01g067630.2.1 206740392
Capana01g003106 Solyc02g093210.2.1 206813674.5
Capana01g003107 Solyc01g067660.2.1 206842634
Capana01g003108 Solyc01g067680.2.1 207073948.5
Capana01g003109 Solyc01g067710.2.1 207340040.5
Capana01g003110 Solyc01g080740.1.1 207426602
Capana01g003111 Solyc01g067720.2.1 207561105
Capana01g003112 Solyc01g067730.2.1 207675820
Capana01g003113 Solyc01g067740.2.1 207697342.5
Capana01g003114 Solyc01g067750.2.1 207742901.5
Capana01g003115 Solyc01g067840.2.1 208067482.5
Capana01g003117 Solyc01g067830.2.1 208161917.5
Capana01g003119 Solyc01g067800.2.1 208364820.5
Capana01g003120 Solyc01g067790.2.1 208371489.5
Capana01g003121 Solyc01g073750.2.1 208491084
Capana01g003123 Solyc01g073770.2.1 208535109.5
Capana01g003124 Solyc01g073780.2.1 208537258
Capana01g003125 Solyc01g073820.2.1 208541091
Capana01g003126 Solyc01g073800.2.1 208543891.5
Capana01g003127 Solyc01g073830.1.1 208547047.5
Capana01g003128 Solyc01g073840.1.1 208548367
Capana01g003129 Solyc01g073840.1.1 208581033.5
Capana01g003130 Solyc01g073830.1.1 208600626
Capana01g003131 Solyc01g073830.1.1 208604325
Capana01g003132 Solyc01g067600.2.1 208656205
Capana01g003133 Solyc01g067610.2.1 208661929
Capana01g003134 Solyc07g021760.1.1 208672911.5
Capana01g003136 Solyc01g067460.1.1 208917263.5
Capana01g003137 Solyc01g067480.2.1 209024234.5
Capana01g003138 Solyc01g067390.2.1 209048666.5
Capana01g003140 Solyc01g067440.2.1 209654016
Capana01g003141 Solyc01g067400.2.1 210039379
Capana01g003142 Solyc01g067560.2.1 210063962.5
Capana01g003143 Solyc01g067500.2.1 210261330
Capana01g003144 Solyc01g067510.2.1 210302475
Capana01g003145 Solyc01g067530.2.1 210445320
Capana01g003147 Solyc01g067540.1.1 210987699.5
Capana01g003148 Solyc01g067550.2.1 210997583
Capana01g003149 Solyc01g067490.2.1 211434302.5
Capana01g003150 Solyc01g067490.2.1 211451186
Capana01g003151 Solyc10g077020.1.1 211498539
Capana01g003152 Solyc09g010600.1.1 211539626.5
Capana01g003153 Solyc01g067580.2.1 211541883.5
Capana01g003154 Solyc01g067590.2.1 211578769.5
Capana01g003155 Solyc11g065650.1.1 211712255.5
Capana01g003157 Solyc01g067380.2.1 211763975
Capana01g003158 Solyc01g067370.2.1 211785457
Capana01g003160 Solyc04g054600.1.1 211850533.5
Capana01g003161 Solyc08g066480.1.1 211994163.5
Capana01g003162 Solyc01g067360.2.1 211997652.5
Capana01g003163 Solyc01g067350.2.1 212168394
Capana01g003165 Solyc01g067340.1.1 212171478
Capana01g003166 Solyc01g067330.2.1 212281928.5
Capana01g003167 Solyc01g067300.2.1 212743444
Capana01g003168 Solyc01g067300.2.1 212748380
Capana01g003169 Solyc01g067290.2.1 212752099
Capana01g003170 Solyc01g067280.2.1 212888261
Capana01g003171 Solyc01g067100.2.1 212936009
Capana01g003172 Solyc01g067070.2.1 213317974.5
Capana01g003173 Solyc01g067080.2.1 213328836
Capana01g003176 Solyc01g067090.2.1 213617301.5
Capana01g003178 Solyc01g067040.1.1 213908093.5
Capana01g003180 Solyc01g067010.2.1 214512249.5
Capana01g003181 Solyc01g067020.2.1 214534519.5
Capana01g003182 Solyc01g067020.2.1 214542325
Capana01g003183 Solyc01g073870.2.1 215079803.5
Capana01g003184 Solyc01g073880.2.1 215128405.5
Capana01g003185 Solyc01g066590.2.1 215156500
Capana01g003186 Solyc01g066760.2.1 215267481.5
Capana01g003187 Solyc05g047680.2.1 215865390.5
Capana01g003189 Solyc01g066830.2.1 216624999.5
Capana01g003191 Solyc01g066850.2.1 217080674
Capana01g003192 Solyc01g066860.2.1 217082495
Capana01g003193 Solyc03g116870.2.1 217144011.5
Capana01g003194 Solyc01g066870.2.1 217398899.5
Capana01g003196 Solyc01g067000.2.1 217491940
Capana01g003198 Solyc05g005160.2.1 217949307.5
Capana01g003200 Solyc10g079860.1.1 218025834
Capana01g003201 Solyc01g066880.2.1 218092833
Capana01g003202 Solyc01g066900.2.1 218137616.5
Capana01g003204 Solyc09g005180.2.1 218181905.5
Capana01g003205 Solyc09g005180.2.1 218211099.5
Capana01g003206 Solyc01g066910.2.1 218254807
Capana01g003208 Solyc01g066940.2.1 218500869
Capana01g003209 Solyc01g007630.2.1 218800934.5
Capana01g003211 Solyc01g007530.2.1 219110532.5
Capana01g003214 Solyc01g007530.2.1 219114023
Capana01g003215 Solyc01g007570.2.1 219117162
Capana01g003216 Solyc01g007630.2.1 219122417
Capana01g003217 Solyc01g007630.2.1 219123492.5
Capana01g003218 Solyc01g007320.2.1 219132099
Capana01g003219 Solyc01g007300.1.1 219136161.5
Capana01g003220 Solyc01g007290.1.1 219136844
Capana01g003221 Solyc09g005330.2.1 219288936
Capana01g003222 Solyc01g066970.2.1 219339212
Capana01g003223 Solyc01g066980.2.1 219590457.5
Capana01g003224 Solyc01g073740.2.1 219793602
Capana01g003225 Solyc04g045340.2.1 219813187.5
Capana01g003226 Solyc01g073730.2.1 219861928.5
Capana01g003227 Solyc08g082320.2.1 219871680.5
Capana01g003230 Solyc01g073710.2.1 219908159
Capana01g003231 Solyc01g073700.2.1 220015187.5
Capana01g003232 Solyc01g073690.2.1 220078790.5
Capana01g003233 Solyc10g008680.1.1 220083761
Capana01g003234 Solyc10g044880.1.1 220142323.5
Capana01g003235 Solyc01g073680.2.1 220157692.5
Capana01g003236 Solyc01g073680.2.1 220162887
Capana01g003237 Solyc01g073670.2.1 220231189
Capana01g003238 Solyc01g073660.2.1 220301426
Capana01g003239 Solyc01g073650.2.1 220327919.5
Capana01g003240 Solyc01g081640.2.1 220398759.5
Capana01g003241 Solyc01g081630.2.1 220403537
Capana01g003242 Solyc01g081620.2.1 220454129.5
Capana01g003244 Solyc01g081610.2.1 220494652.5
Capana01g003245 Solyc01g081600.2.1 220542550
Capana01g003246 Solyc01g081590.2.1 220545284.5
Capana01g003247 Solyc01g014560.2.1 220612298
Capana01g003248 Solyc01g081570.2.1 220626631
Capana01g003250 Solyc08g016330.1.1 220766800
Capana01g003253 Solyc05g026020.1.1 220959976
Capana01g003254 Solyc01g068500.2.1 220986281.5
Capana01g003255 Solyc01g068510.1.1 221002934
Capana01g003257 Solyc01g068510.1.1 221003917.5
Capana01g003259 Solyc01g068530.2.1 221005827
Capana01g003260 Solyc12g017480.1.1 221119270
Capana01g003261 Solyc11g071960.1.1 221132072.5
Capana01g003262 Solyc05g010490.1.1 221133475
Capana01g003263 Solyc02g085500.2.1 221279101.5
Capana01g003264 Solyc12g038060.1.1 221417226
Capana01g003265 Solyc05g026520.1.1 221582566.5
Capana01g003266 Solyc03g122220.1.1 221586244
Capana01g003267 Solyc01g097520.2.1 221642464
Capana01g003268 Solyc01g081530.1.1 221657195.5
Capana01g003270 Solyc01g081520.2.1 221681235.5
Capana01g003271 Solyc01g081510.2.1 221692038
Capana01g003272 Solyc01g081510.2.1 221703423
Capana01g003273 Solyc01g081330.2.1 222338681
Capana01g003274 Solyc01g081320.2.1 222345630.5
Capana01g003276 Solyc01g081330.2.1 222364890.5
Capana01g003277 Solyc01g081330.2.1 222404850.5
Capana01g003278 Solyc01g081370.2.1 222431367.5
Capana01g003279 Solyc01g081380.2.1 222437110.5
Capana01g003280 Solyc01g081390.2.1 222446067.5
Capana01g003282 Solyc01g081400.2.1 222565904
Capana01g003283 Solyc01g081410.2.1 222574024
Capana01g003284 Solyc07g047720.2.1 222604203.5
Capana01g003285 Solyc12g006130.1.1 222612354
Capana01g003286 Solyc01g081430.2.1 222700431
Capana01g003287 Solyc01g081430.2.1 222722452.5
Capana01g003288 Solyc01g081440.2.1 222735665
Capana01g003289 Solyc01g081450.2.1 222754574.5
Capana01g003290 Solyc01g081330.2.1 222768052
Capana01g003291 Solyc01g081320.2.1 222775188
Capana01g003292 Solyc01g081310.2.1 222779193.5
Capana01g003293 Solyc01g081300.2.1 222788442.5
Capana01g003294 Solyc01g081290.2.1 222800192.5
Capana01g003295 Solyc05g010640.2.1 222802747.5
Capana01g003296 Solyc01g081270.2.1 222807723.5
Capana01g003297 Solyc01g081240.2.1 222813100
Capana01g003298 Solyc01g081230.2.1 222816960.5
Capana01g003299 Solyc01g081210.2.1 222823227
Capana01g003301 Solyc03g123780.2.1 222838121.5
Capana01g003302 Solyc01g094800.2.1 222898073.5
Capana01g003303 Solyc01g094800.2.1 222898819.5
Capana01g003304 Solyc01g081080.1.1 222911516
Capana01g003305 Solyc01g081100.1.1 222930996
Capana01g003306 Solyc09g031770.2.1 222972129
Capana01g003307 Solyc01g081070.2.1 222983635
Capana01g003308 Solyc01g081070.2.1 222997166
Capana01g003309 Solyc08g016130.1.1 223010747.5
Capana01g003313 Solyc01g081060.2.1 223066414
Capana01g003314 Solyc01g081050.2.1 223095905
Capana01g003315 Solyc01g081050.2.1 223114942
Capana01g003316 Solyc01g081040.2.1 223162750.5
Capana01g003317 Solyc07g014650.2.1 223189898.5
Capana01g003318 Solyc01g081030.2.1 223197502
Capana01g003319 Solyc01g081020.1.1 223207831
Capana01g003320 Solyc01g010740.2.1 223222258
Capana01g003321 Solyc06g009680.2.1 223243535
Capana01g003323 Solyc01g010750.2.1 223310027
Capana01g003324 Solyc01g081020.1.1 223396765
Capana01g003325 Solyc08g066030.2.1 223479032
Capana01g003326 Solyc08g066040.1.1 223502450.5
Capana01g003327 Solyc07g053730.2.1 223518767
Capana01g003330 Solyc01g081000.2.1 223578789
Capana01g003332 Solyc09g064710.1.1 223589917
Capana01g003333 Solyc01g080930.2.1 223600855
Capana01g003337 Solyc01g080990.2.1 223721098.5
Capana01g003339 Solyc01g081000.2.1 224147226.5
Capana01g003340 Solyc05g010460.2.1 224148422.5
Capana01g003341 Solyc01g080970.2.1 224148905.5
Capana01g003342 Solyc01g080950.2.1 224150903.5
Capana01g003343 Solyc01g106720.1.1 224165890
Capana01g003344 Solyc01g080960.2.1 224195713
Capana01g003345 Solyc01g088400.2.1 224315386.5
Capana01g003346 Solyc01g088390.2.1 224387025
Capana01g003347 Solyc01g088380.1.1 224400121.5
Capana01g003349 Solyc01g088370.2.1 224417752.5
Capana01g003350 Solyc01g088360.2.1 224445491
Capana01g003352 Solyc04g050030.1.1 224480395.5
Capana01g003353 Solyc01g080880.2.1 224522315
Capana01g003354 Solyc01g080860.2.1 224526519.5
Capana01g003355 Solyc01g080870.2.1 224533623
Capana01g003356 Solyc01g080880.2.1 224574107.5
Capana01g003357 Solyc10g080640.1.1 224642164.5
Capana01g003358 Solyc01g080890.2.1 224723598
Capana01g003359 Solyc01g080900.2.1 224845045.5
Capana01g003360 Solyc03g095470.2.1 224860139.5
Capana01g003362 Solyc11g013410.1.1 224863400
Capana01g003369 Solyc01g080910.2.1 224988712
Capana01g003370 Solyc01g080920.2.1 225056366.5
Capana01g003371 Solyc01g080930.2.1 225076101
Capana01g003372 Solyc01g080940.2.1 225085344.5
Capana01g003373 Solyc01g088410.2.1 225140688.5
Capana01g003374 Solyc01g088430.2.1 225184838.5
Capana01g003375 Solyc01g088440.2.1 225204785
Capana01g003376 Solyc01g088440.2.1 225269923.5
Capana01g003377 Solyc00g217960.1.1 225283518
Capana01g003378 Solyc01g088450.2.1 225309480.5
Capana01g003379 Solyc01g088470.2.1 225339334.5
Capana01g003380 Solyc01g088480.2.1 225343581.5
Capana01g003381 Solyc04g055190.2.1 225384446
Capana01g003382 Solyc01g088490.2.1 225388389
Capana01g003383 Solyc01g088500.2.1 225391595
Capana01g003384 Solyc00g127870.2.1 225398828
Capana01g003385 Solyc01g088510.2.1 225404159
Capana01g003386 Solyc01g088530.2.1 225477136.5
Capana01g003388 Solyc01g088540.1.1 225532521.5
Capana01g003390 Solyc01g088550.2.1 225538029
Capana01g003391 Solyc01g088560.2.1 225544962
Capana01g003392 Solyc01g088570.2.1 225574651
Capana01g003393 Solyc01g088590.2.1 225615833.5
Capana01g003394 Solyc01g088600.2.1 225631266
Capana01g003395 Solyc01g088610.2.1 225636704
Capana01g003397 Solyc01g088620.2.1 225656711.5
Capana01g003398 Solyc01g088630.1.1 225663797.5
Capana01g003399 Solyc01g088640.2.1 225682901.5
Capana01g003400 Solyc01g088650.2.1 225691462
Capana01g003402 Solyc01g088660.2.1 225726511
Capana01g003403 Solyc01g088670.1.1 225762504
Capana01g003406 Solyc01g088690.2.1 225768880.5
Capana01g003407 Solyc01g088700.2.1 225818697
Capana01g003408 Solyc01g088700.2.1 225835903.5
Capana01g003409 Solyc01g088700.2.1 225839565.5
Capana01g003410 Solyc10g055320.1.1 225871286
Capana01g003411 Solyc01g088710.2.1 225897651
Capana01g003413 Solyc01g088720.2.1 225933810.5
Capana01g003414 Solyc01g088730.2.1 225956803.5
Capana01g003415 Solyc01g088740.2.1 225963571
Capana01g003416 Solyc09g031920.1.1 225985468.5
Capana01g003417 Solyc04g049070.2.1 225992913.5
Capana01g003418 Solyc01g088750.2.1 226000515.5
Capana01g003420 Solyc01g088760.2.1 226023903
Capana01g003422 Solyc01g088780.2.1 226031664
Capana01g003423 Solyc01g088790.2.1 226079231
Capana01g003424 Solyc01g088800.2.1 226092027
Capana01g003425 Solyc01g088820.2.1 226112821.5
Capana01g003426 Solyc01g088830.2.1 226118814.5
Capana01g003427 Solyc01g106390.2.1 226135041.5
Capana01g003428 Solyc01g106390.2.1 226162266.5
Capana01g003429 Solyc01g088830.2.1 226170234.5
Capana01g003431 Solyc07g021760.1.1 226274233.5
Capana01g003432 Solyc01g106390.2.1 226285702
Capana01g003433 Solyc01g088830.2.1 226288436
