first second position
DMC400021422 Solyc08g083020.2.1 56556710
DMC400021421 Solyc08g083030.2.1 56561060
DMC400021419 Solyc08g083040.2.1 56567446
DMC400021413 Solyc08g083050.1.1 56577412.5
DMC400021660 Solyc08g083060.2.1 56586531.5
DMC400021659 Solyc08g083090.1.1 56602491.5
DMC400021651 Solyc08g083110.2.1 56626581.5
DMC400021650 Solyc08g083120.2.1 56630631.5
DMC400021411 Solyc08g083130.2.1 56632845.5
DMC400021649 Solyc08g083170.1.1 56656055
DMC400021408 Solyc08g083190.2.1 56670789
DMC400021648 Solyc08g083200.2.1 56687819.5
DMC400021647 Solyc08g083210.2.1 56693549.5
DMC400021645 Solyc08g083220.1.1 56697561.5
DMC400021643 Solyc08g083230.1.1 56704481
DMC400021405 Solyc08g083240.2.1 56713158.5
DMC400021640 Solyc08g083250.2.1 56725019.5
DMC400021403 Solyc08g083260.2.1 56730140.5
DMC400021639 Solyc08g083270.1.1 56735943
DMC400021401 Solyc08g008660.2.1 56740856
DMC400021637 Solyc01g099460.1.1 56747435
DMC400021636 Solyc08g083280.2.1 56753909.5
DMC400021631 Solyc08g083290.2.1 56764603.5
DMC400021628 Solyc08g083290.2.1 56769988
DMC400021625 Solyc08g083300.2.1 56777025.5
DMC400021400 Solyc08g083310.2.1 56780655.5
DMC400021398 Solyc08g083320.2.1 56783988
DMC400021397 Solyc08g083330.2.1 56791687
DMC400021624 Solyc08g083350.2.1 56803409.5
DMC400021623 Solyc08g083360.2.1 56805900.5
DMC400021621 Solyc08g083370.2.1 56808370.5
DMC400021396 Solyc08g083380.2.1 56811277.5
DMC400063131 Solyc01g111200.2.1 56836677
DMC400068449 Solyc05g053670.2.1 56849295.5
DMC400021619 Solyc08g083400.2.1 56846937
DMC400021394 Solyc03g097880.1.1 56857375
DMC400061630 Solyc08g048000.1.1 56936658
